f9v3|max|0.0133585835773372
f9v4|max|6.3859220607101e-05
f9v5|max|0.0509098780451999
f9v6|max|0.0
f9v7|max|0.0500876366904
f9v8|max|0.00880419867287085
f9v9|max|0.0378183944561041
f0v0|max_min|0.0843028825198665
f0v1|max_min|0.0
f0v2|max_min|0.0
f0v3|max_min|0.0074056765851963
f0v4|max_min|6.34871398794703e-05
f0v5|max_min|0.0744038565571711
f0v6|max_min|0.0
f0v7|max_min|0.052008806993759
f0v8|max_min|0.00773184941262125
f0v9|max_min|0.0401803755237125
f1v0|max_min|0.000788197284338897
f1v1|max_min|0.0425895769923863
f1v2|max_min|0.0
f1v3|max_min|0.00245316070563976
f1v4|max_min|0.0205681802287278
f1v5|max_min|0.00148122635889415
f1v6|max_min|0.00532897430367528
f1v7|max_min|0.000928772817041991
f1v8|max_min|0.0158085796985678
f1v9|max_min|0.000743095295679464
f2v0|max_min|0.000179949293625063
f2v1|max_min|0.0
f2v2|max_min|0.000937888427933392
f2v3|max_min|0.0
f2v4|max_min|0.0
f2v5|max_min|0.00160215426123568
f2v6|max_min|0.0
f2v7|max_min|0.000143588237759064
f2v8|max_min|0.00132583049415201
f2v9|max_min|0.0
f3v0|max_min|0.012244672993068
f3v1|max_min|0.0019315617992983
f3v2|max_min|0.0
f3v3|max_min|0.0409647552879621
f3v4|max_min|0.00970913385141756
f3v5|max_min|0.0308711351074409
f3v6|max_min|0.00092501478923481
f3v7|max_min|0.0394675525505195
f3v8|max_min|0.0602664457140748
f3v9|max_min|0.013261530657798
f4v0|max_min|0.000541615388573483
f4v1|max_min|0.0212743390456673
f4v2|max_min|4.99162328826128e-05
f4v3|max_min|0.0116737216681476
f4v4|max_min|0.0728972358272805
f4v5|max_min|0.00103324033571327
f4v6|max_min|0.0105277440419758
f4v7|max_min|0.00159248688274598
f4v8|max_min|0.0710298177771488
f4v9|max_min|0.000741000823864718
f5v0|max_min|0.074036682181788
f5v1|max_min|0.000127752644127108
f5v2|max_min|0.0012930742009552
f5v3|max_min|0.03239248136093
f5v4|max_min|0.000447963865307302
f5v5|max_min|0.0997180925774751
f5v6|max_min|0.000110088241392301
f5v7|max_min|0.0892612619822937
f5v8|max_min|0.0480955036120297
f5v9|max_min|0.0515513210647604
f6v0|max_min|0.000244957168874012
f6v1|max_min|0.00581240210937985
f6v2|max_min|0.0
f6v3|max_min|0.000828331154574957
f6v4|max_min|0.0102554261207784
f6v5|max_min|0.000554367881479006
f6v6|max_min|0.00482906402205012
f6v7|max_min|0.00077842149484403
f6v8|max_min|0.00830119123127251
f6v9|max_min|0.000349224221683389
f7v0|max_min|0.0519582313412261
f7v1|max_min|0.000126511626101273
f7v2|max_min|0.0
f7v3|max_min|0.0409621059110538
f7v4|max_min|0.000519971047349779
f7v5|max_min|0.0892440604561691
f7v6|max_min|0.000153988264440496
f7v7|max_min|0.0923728056429904
f7v8|max_min|0.042964423703525
f7v9|max_min|0.050294187791149
f8v0|max_min|0.0149154305239518
f8v1|max_min|0.0158801678160429
f8v2|max_min|0.00182591919625447
f8v3|max_min|0.06060672647114
f8v4|max_min|0.0711267266340454
f8v5|max_min|0.0448903916190925
f8v6|max_min|0.00856832532567482
f8v7|max_min|0.0430088359825672
f8v8|max_min|0.0995867768595044
f8v9|max_min|0.0108337681880954
f9v0|max_min|0.040883008490739
f9v1|max_min|0.0
f9v2|max_min|0.0
f9v3|max_min|0.0133585835773372
f9v4|max_min|6.3859220607101e-05
f9v5|max_min|0.0509098780451999
f9v6|max_min|0.0
f9v7|max_min|0.0500876366904
f9v8|max_min|0.00880419867287085
f9v9|max_min|0.0378183944561041
f0v0|mean|0.0143358411199248
f0v1|mean|0.0
f0v2|mean|0.0
f0v3|mean|0.000492416325541276
f0v4|mean|4.63409780142119e-07
f0v5|mean|0.0211113284848026
f0v6|mean|0.0
f0v7|mean|0.0131415717230013
f0v8|mean|0.000609319191134888
f0v9|mean|0.00659539556848879
f1v0|mean|1.46480019463014e-05
f1v1|mean|0.000796868600768602
f1v2|mean|0.0
f1v3|mean|8.59897898450038e-05
f1v4|mean|0.000574189150719815
f1v5|mean|2.5848976649395e-05
f1v6|mean|0.000129947362969669
f1v7|mean|1.82068282626787e-05
f1v8|mean|0.000369461681345916
f1v9|mean|1.18903499691705e-05
f2v0|mean|1.3134984936136e-06
f2v1|mean|0.0
f2v2|mean|7.68002754396737e-06
f2v3|mean|0.0
f2v4|mean|0.0
f2v5|mean|1.50201741263295e-05
f2v6|mean|0.0
f2v7|mean|1.0480893267085e-06
f2v8|mean|1.44557727149718e-05
f2v9|mean|0.0
f3v0|mean|0.000856818230240858
f3v1|mean|6.43848659268386e-05
f3v2|mean|0.0
f3v3|mean|0.00514672721154047
f3v4|mean|0.000291249713881224
f3v5|mean|0.00469783455517914
f3v6|mean|2.44659022032729e-05
f3v7|mean|0.00509885752070412
f3v8|mean|0.00624691295795413
f3v9|mean|0.00145649595493133
f4v0|mean|2.06279463388332e-05
f4v1|mean|0.000617345359391008
f4v2|mean|3.6435206483659e-07
f4v3|mean|0.000323935842778507
f4v4|mean|0.00310043537491672
f4v5|mean|5.02322805453241e-05
f4v6|mean|0.000305005722086938
f4v7|mean|5.13794295465042e-05
f4v8|mean|0.00330846106640763
f4v9|mean|2.16445631606541e-05
f5v0|mean|0.0203890980349857
f5v1|mean|9.32501052022685e-07
f5v2|mean|1.25792448504017e-05
f5v3|mean|0.00502375372268697
f5v4|mean|7.64251541884221e-06
f5v5|mean|0.0563328322554903
f5v6|mean|8.03563805783219e-07
f5v7|mean|0.0352554091625067
f5v8|mean|0.010926851560543
f5v9|mean|0.0113528477287985
f6v0|mean|3.09689771173226e-06
f6v1|mean|0.000129717963843868
f6v2|mean|0.0
f6v3|mean|3.31126313148077e-05
f6v4|mean|0.000298807102871111
f6v5|mean|9.55855934663599e-06
f6v6|mean|0.000128693209262254
f6v7|mean|1.05173446935677e-05
f6v8|mean|0.000260638178514597
f6v9|mean|4.66314396388695e-06
f7v0|mean|0.0122296694724796
f7v1|mean|1.57012543664133e-06
f7v2|mean|0.0
f7v3|mean|0.00560395980955891
f7v4|mean|9.95984841684598e-06
f7v5|mean|0.0353019166610664
f7v6|mean|2.07291845111874e-06
f7v7|mean|0.0310931150817394
f7v8|mean|0.00825007034777372
f7v9|mean|0.00959375696092139
f8v0|mean|0.00136552806440999
f8v1|mean|0.000386046892568216
f8v2|mean|1.92328914156708e-05
f8v3|mean|0.00609350275114189
f8v4|mean|0.00341132606124111
f8v5|mean|0.0102008204869412
f8v6|mean|0.000271678094739205
f8v7|mean|0.00774126156779459
f8v8|mean|0.0268752518889135
f8v9|mean|0.00135620005061898
f9v0|mean|0.0063456687923531
f9v1|mean|0.0
f9v2|mean|0.0
f9v3|mean|0.00133963428819684
f9v4|mean|4.66125697862051e-07
f9v5|mean|0.0117849426890993
f9v6|mean|0.0
f9v7|mean|0.0102425233280617
f9v8|mean|0.000805348627212684
f9v9|mean|0.00561351834051302
f0v0|min|0.0
f0v1|min|0.0
f0v2|min|0.0
f0v3|min|0.0
f0v4|min|0.0
f0v5|min|0.0
f0v6|min|0.0
f0v7|min|0.0
f0v8|min|0.0
f0v9|min|0.0
f1v0|min|0.0
f1v1|min|0.0
f1v2|min|0.0
f1v3|min|0.0
f1v4|min|0.0
f1v5|min|0.0
f1v6|min|0.0
f1v7|min|0.0
f1v8|min|0.0
f1v9|min|0.0
f2v0|min|0.0
f2v1|min|0.0
f2v2|min|0.0
f2v3|min|0.0
f2v4|min|0.0
f2v5|min|0.0
f2v6|min|0.0
f2v7|min|0.0
f2v8|min|0.0
f2v9|min|0.0
f3v0|min|0.0
f3v1|min|0.0
f3v2|min|0.0
f3v3|min|0.0
f3v4|min|0.0
f3v5|min|0.0
f3v6|min|0.0
f3v7|min|0.0
f3v8|min|0.0
f3v9|min|0.0
f4v0|min|0.0
f4v1|min|0.0
f4v2|min|0.0
f4v3|min|0.0
f4v4|min|0.0
f4v5|min|0.0
f4v6|min|0.0
f4v7|min|0.0
f4v8|min|0.0
f4v9|min|0.0
f5v0|min|0.0
f5v1|min|0.0
f5v2|min|0.0
f5v3|min|0.0
f5v4|min|0.0
f5v5|min|0.0
f5v6|min|0.0
f5v7|min|0.0
f5v8|min|0.0
f5v9|min|0.0
f6v0|min|0.0
f6v1|min|0.0
f6v2|min|0.0
f6v3|min|0.0
f6v4|min|0.0
f6v5|min|0.0
f6v6|min|0.0
f6v7|min|0.0
f6v8|min|0.0
f6v9|min|0.0
f7v0|min|0.0
f7v1|min|0.0
f7v2|min|0.0
f7v3|min|0.0
f7v4|min|0.0
f7v5|min|0.0
f7v6|min|0.0
f7v7|min|0.0
f7v8|min|0.0
f7v9|min|0.0
f8v0|min|0.0
f8v1|min|0.0
f8v2|min|0.0
f8v3|min|0.0
f8v4|min|0.0
f8v5|min|0.0
f8v6|min|0.0
f8v7|min|0.0
f8v8|min|0.0
f8v9|min|0.0
f9v0|min|0.0
f9v1|min|0.0
f9v2|min|0.0
f9v3|min|0.0
f9v4|min|0.0
f9v5|min|0.0
f9v6|min|0.0
f9v7|min|0.0
f9v8|min|0.0
f9v9|min|0.0
count_statname|100
name|f0v0
name|f0v1
name|f0v2
name|f0v3
name|f0v4
name|f0v5
name|f0v6
name|f0v7
name|f0v8
name|f0v9
name|f1v0
name|f1v1
name|f1v2
name|f1v3
name|f1v4
name|f1v5
name|f1v6
name|f1v7
name|f1v8
name|f1v9
name|f2v0
name|f2v1
name|f2v2
name|f2v3
name|f2v4
name|f2v5
name|f2v6
name|f2v7
name|f2v8
name|f2v9
name|f3v0
name|f3v1
name|f3v2
name|f3v3
name|f3v4
name|f3v5
name|f3v6
name|f3v7
name|f3v8
name|f3v9
name|f4v0
name|f4v1
name|f4v2
name|f4v3
name|f4v4
name|f4v5
name|f4v6
name|f4v7
name|f4v8
name|f4v9
name|f5v0
name|f5v1
name|f5v2
name|f5v3
name|f5v4
name|f5v5
name|f5v6
name|f5v7
name|f5v8
name|f5v9
name|f6v0
name|f6v1
name|f6v2
name|f6v3
name|f6v4
name|f6v5
name|f6v6
name|f6v7
name|f6v8
name|f6v9
name|f7v0
name|f7v1
name|f7v2
name|f7v3
name|f7v4
name|f7v5
name|f7v6
name|f7v7
name|f7v8
name|f7v9
name|f8v0
name|f8v1
name|f8v2
name|f8v3
name|f8v4
name|f8v5
name|f8v6
name|f8v7
name|f8v8
name|f8v9
name|f9v0
name|f9v1
name|f9v2
name|f9v3
name|f9v4
name|f9v5
name|f9v6
name|f9v7
name|f9v8
name|f9v9
